OrderID,OrderDate,OrderYear,OrderMonth,MonthNumber,OrderDayOfWeek,OrderQuarter,Quantity,TotalAmount,CustomerID,CustomerName,Gender,City,Country,EmailDomain,ProductID,ProductName,UnitPrice,Rating,Category
7358,2023-10-18,2023,October,10,Wednesday,Q4,3,69.33,912,Sarah Harrison,Female,North Joseph,Kenya,hotmail.com,44,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,23.11,5,Nonfiction
7359,2024-02-22,2024,February,2,Thursday,Q1,3,156.45,567,Diana Fleming,Female,Donnatown,British Virgin Islands,yahoo.com,10,The Black Maria,52.15,1,Poetry
7360,2024-07-07,2024,July,7,Sunday,Q3,2,114.5,254,Taylor Orr,Female,Smithton,Finland,hotmail.com,16,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",57.25,3,Music
7361,2024-05-13,2024,May,5,Monday,Q2,5,152.6,1031,Antonio Bailey,Male,New Rachel,Mexico,gmail.com,23,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,3,Food and Drink
7362,2025-02-13,2025,February,2,Thursday,Q1,3,111.96,1407,Jennifer Gomez,Female,New Melissaton,South Africa,yahoo.com,22,How Music Works,37.32,2,Music
7363,2024-12-01,2024,December,12,Sunday,Q4,1,17.66,1200,Mark Martinez,Male,North Trevor,Lithuania,hotmail.com,31,The Four Agreements: A Practical Guide to Personal Freedom,17.66,5,Spirituality
7364,2025-10-17,2025,October,10,Friday,Q4,5,90.1,1175,Danielle Wood,Female,East Nathanport,Montenegro,hotmail.com,37,Maude (1883-1993):She Grew Up with the country,18.02,2,Default
7365,2025-06-24,2025,June,6,Tuesday,Q2,4,150.36,1158,Alexandra Holmes,Female,Rachelbury,Romania,yahoo.com,18,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,1,Science Fiction
7366,2024-09-07,2024,September,9,Saturday,Q3,4,212.52,670,Summer Bowman,Female,Obrienfurt,Armenia,yahoo.com,28,Aladdin and His Wonderful Lamp,53.13,3,Default
7367,2024-01-22,2024,January,1,Monday,Q1,3,135.21,395,Catherine Johnson,Female,North Christina,Greece,hotmail.com,45,Without Borders (Wanderlove #1),45.07,2,New Adult
7368,2026-01-28,2026,January,1,Wednesday,Q1,1,54.23,949,Joshua Rivera,Male,New Ian,Sweden,gmail.com,5,Sapiens: A Brief History of Humankind,54.23,5,History
7369,2024-05-12,2024,May,5,Sunday,Q2,4,138.12,414,Gerald Spencer,Male,Stephenstad,Sudan,gmail.com,25,Black Dust,34.53,5,Romance
7370,2025-10-31,2025,October,10,Friday,Q4,3,53.79,1193,Robert Gray,Male,Virginiaburgh,Cameroon,gmail.com,8,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",17.93,3,Default
7371,2026-09-01,2026,September,9,Tuesday,Q3,5,103.3,2000,Melissa Ruiz,Female,South Kelly,Fiji,yahoo.com,12,Shakespeare's Sonnets,20.66,4,Poetry
7372,2026-01-29,2026,January,1,Thursday,Q1,2,37.56,1409,Beverly Jenkins,Female,North Carolhaven,Montenegro,gmail.com,50,Unicorn Tracks,18.78,3,Fantasy
7373,2024-05-16,2024,May,5,Thursday,Q2,5,119.4,1678,Aimee Smith,Female,East Lisa,Belarus,yahoo.com,17,Olio,23.88,1,Poetry
7374,2025-05-10,2025,May,5,Saturday,Q2,5,112.5,612,Joyce Johnston,Female,Schroedershire,Iran,yahoo.com,27,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,22.5,3,Default
7375,2024-07-19,2024,July,7,Friday,Q3,5,79.7,1090,Tina Jefferson,Female,Smithmouth,French Southern Territories,yahoo.com,35,Sophie's World,15.94,5,Philosophy
7376,2025-11-19,2025,November,11,Wednesday,Q4,5,239.1,1910,Anthony Lowery,Male,South Susan,Niger,hotmail.com,4,Sharp Objects,47.82,4,Mystery
7377,2025-03-15,2025,March,3,Saturday,Q1,2,88.36,338,Angela Hampton,Female,West Elizabethville,Slovenia,yahoo.com,30,Wall and Piece,44.18,4,Art
7378,2024-08-12,2024,August,8,Monday,Q3,3,42.81,326,Michelle Mitchell,Female,Lake Loganstad,Cameroon,gmail.com,48,Untitled Collection: Sabbath Poems 2014,14.27,4,Poetry
7379,2024-01-11,2024,January,1,Thursday,Q1,1,18.78,626,Dorothy Stewart,Female,South Samantha,Bulgaria,hotmail.com,50,Unicorn Tracks,18.78,3,Fantasy
7380,2024-08-06,2024,August,8,Tuesday,Q3,3,41.97,1772,Jennifer Jackson,Female,North Annachester,Oman,gmail.com,11,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2,Default
7381,2025-03-30,2025,March,3,Sunday,Q1,2,41.32,791,Juan Chan,Male,Garyport,Paraguay,gmail.com,12,Shakespeare's Sonnets,20.66,4,Poetry
7382,2023-11-10,2023,November,11,Friday,Q4,4,122.08,134,Jacqueline Thomas,Female,Meganton,Tonga,yahoo.com,23,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,3,Food and Drink
7383,2023-10-30,2023,October,10,Monday,Q4,5,79.7,858,Kayla Soto,Female,East Paula,Iran,hotmail.com,35,Sophie's World,15.94,5,Philosophy
7384,2024-03-31,2024,March,3,Sunday,Q1,1,51.33,401,Michael Farmer,Male,Port Katrina,Qatar,hotmail.com,19,Libertarianism for Beginners,51.33,2,Politics
7385,2024-11-28,2024,November,11,Thursday,Q4,4,207.08,664,Eric Graham,Male,Lake Stacey,Marshall Islands,gmail.com,1,A Light in the Attic,51.77,3,Poetry
7386,2025-11-02,2025,November,11,Sunday,Q4,4,208.88,1190,Christine Reyes,Female,Ericmouth,Bermuda,gmail.com,39,Behind Closed Doors,52.22,4,Thriller
7387,2024-09-09,2024,September,9,Monday,Q3,4,205.32,423,Keith Lloyd,Male,Ashleymouth,Northern Mariana Islands,hotmail.com,19,Libertarianism for Beginners,51.33,2,Politics
7388,2024-03-30,2024,March,3,Saturday,Q1,1,50.1,76,Travis Joyce,Male,Christopherburgh,Faroe Islands,yahoo.com,3,Soumission,50.1,1,Fiction
7389,2024-09-06,2024,September,9,Friday,Q3,5,239.1,1969,James Jones,Male,North Christophershire,Palau,gmail.com,4,Sharp Objects,47.82,4,Mystery
7390,2024-04-25,2024,April,4,Thursday,Q2,1,51.77,1155,Crystal Baxter,Female,West Emilyton,Gambia,hotmail.com,1,A Light in the Attic,51.77,3,Poetry
7391,2025-08-10,2025,August,8,Sunday,Q3,4,90.0,1397,Matthew Estrada,Male,Port Josemouth,United States of America,hotmail.com,27,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,22.5,3,Default
7392,2024-08-25,2024,August,8,Sunday,Q3,2,102.66,975,Rhonda Allen,Female,Laurafurt,Namibia,gmail.com,19,Libertarianism for Beginners,51.33,2,Politics
7393,2025-04-17,2025,April,4,Thursday,Q2,2,114.62,857,Sean Benton,Male,Nicolemouth,Tanzania,gmail.com,41,Slow States of Collapse: Poems,57.31,3,Poetry
7394,2025-10-13,2025,October,10,Monday,Q4,4,176.72,1087,Manuel Bradley,Male,Nelsonton,Madagascar,gmail.com,49,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",44.18,4,Nonfiction
7395,2024-11-13,2024,November,11,Wednesday,Q4,4,105.64,1745,Theodore Wade,Male,Stephaniemouth,Mali,gmail.com,42,Reasons to Stay Alive,26.41,2,Nonfiction
7396,2024-12-05,2024,December,12,Thursday,Q4,4,124.2,1944,Paul Jensen,Male,Jacquelinechester,Armenia,gmail.com,32,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,31.05,3,Nonfiction
7397,2026-05-09,2026,May,5,Saturday,Q2,2,88.36,1927,Jennifer Chen,Female,New Kellyfurt,Chad,yahoo.com,49,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",44.18,4,Nonfiction
7398,2025-08-28,2025,August,8,Thursday,Q3,5,239.1,549,Jorge Lyons,Male,North Justin,British Indian Ocean Territory (Chagos Archipelago),gmail.com,4,Sharp Objects,47.82,4,Mystery
7399,2025-04-02,2025,April,4,Wednesday,Q2,1,31.05,827,Eddie Hendrix,Male,Jamestown,Paraguay,yahoo.com,32,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,31.05,3,Nonfiction
7400,2025-04-03,2025,April,4,Thursday,Q2,5,286.55,1891,Elizabeth Williams,Female,Taylorshire,Bangladesh,hotmail.com,41,Slow States of Collapse: Poems,57.31,3,Poetry
7401,2023-11-14,2023,November,11,Tuesday,Q4,5,261.45,668,Kelly Ingram,Female,Lake Stevenshire,Chile,hotmail.com,14,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,5,Sequential Art
7402,2026-06-24,2026,June,6,Wednesday,Q2,1,51.33,608,Elizabeth Becker,Female,East Tiffany,Eritrea,gmail.com,19,Libertarianism for Beginners,51.33,2,Politics
7403,2024-03-24,2024,March,3,Sunday,Q1,3,135.51,780,Kevin Sullivan,Male,New Roy,Ukraine,gmail.com,20,It's Only the Himalayas,45.17,2,Travel
7404,2025-08-01,2025,August,8,Friday,Q3,1,33.29,1085,Francisco Conrad,Male,Moodyhaven,Peru,hotmail.com,36,Penny Maybe,33.29,3,Default
7405,2025-03-29,2025,March,3,Saturday,Q1,4,212.52,1885,Carol Little,Female,New Brian,Mayotte,gmail.com,28,Aladdin and His Wonderful Lamp,53.13,3,Default
7406,2024-09-11,2024,September,9,Wednesday,Q3,4,122.08,707,Brian Donovan,Male,Melissaborough,Malaysia,hotmail.com,23,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,3,Food and Drink
7407,2025-09-23,2025,September,9,Tuesday,Q3,5,239.1,1384,Joshua Hall,Male,North Patricia,Spain,hotmail.com,4,Sharp Objects,47.82,4,Mystery
7408,2023-11-07,2023,November,11,Tuesday,Q4,1,22.65,749,Brian Williams,Male,West Nicoleberg,Ghana,gmail.com,6,The Requiem Red,22.65,1,Young Adult
7409,2026-06-28,2026,June,6,Sunday,Q2,4,161.2,1501,Frederick Jones,Male,Brownshire,Zimbabwe,gmail.com,29,Worlds Elsewhere: Journeys Around Shakespeare’s Globe,40.3,5,Nonfiction
7410,2023-11-26,2023,November,11,Sunday,Q4,4,161.2,891,Beverly Heath,Female,Fryeshire,United States Virgin Islands,hotmail.com,29,Worlds Elsewhere: Journeys Around Shakespeare’s Globe,40.3,5,Nonfiction
7411,2025-02-26,2025,February,2,Wednesday,Q1,5,220.9,1930,Ronald Barnes,Male,East Kristin,Indonesia,hotmail.com,30,Wall and Piece,44.18,4,Art
7412,2026-04-19,2026,April,4,Sunday,Q2,1,51.77,1066,Mark Stephens,Male,West Michael,Turkey,yahoo.com,1,A Light in the Attic,51.77,3,Poetry
7413,2023-09-11,2023,September,9,Monday,Q3,5,271.15,1437,Ralph Graham,Male,Monicamouth,San Marino,hotmail.com,5,Sapiens: A Brief History of Humankind,54.23,5,History
7414,2026-08-06,2026,August,8,Thursday,Q3,3,135.51,593,Christopher Hancock,Male,Kingport,Saint Vincent and the Grenadines,yahoo.com,20,It's Only the Himalayas,45.17,2,Travel
7415,2026-04-11,2026,April,4,Saturday,Q2,2,107.48,1949,Linda Miller,Female,New Rogerbury,Azerbaijan,gmail.com,2,Tipping the Velvet,53.74,1,Historical Fiction
7416,2024-05-19,2024,May,5,Sunday,Q2,4,229.24,344,Terri Johnson,Female,Lake Karenfort,Somalia,hotmail.com,41,Slow States of Collapse: Poems,57.31,3,Poetry
7417,2024-06-03,2024,June,6,Monday,Q2,5,69.95,1252,Valerie Paul,Female,Fischerbury,Bahrain,yahoo.com,11,"Starving Hearts (Triangular Trade Trilogy, #1)",13.99,2,Default
7418,2025-08-27,2025,August,8,Wednesday,Q3,2,28.54,1559,Joel Padilla,Male,West Rebekahstad,Spain,hotmail.com,48,Untitled Collection: Sabbath Poems 2014,14.27,4,Poetry
7419,2023-09-27,2023,September,9,Wednesday,Q3,3,58.89,332,Eric Hansen,Male,Knoxbury,Antarctica (the territory South of 60 deg S),yahoo.com,38,"In a Dark, Dark Wood",19.63,1,Mystery
7420,2026-02-24,2026,February,2,Tuesday,Q1,5,126.35,679,Michael Nichols,Male,East Andrewmouth,Monaco,gmail.com,24,Chase Me (Paris Nights #2),25.27,5,Romance
7421,2026-07-27,2026,July,7,Monday,Q3,4,208.88,1021,Adam Marshall,Male,Scottburgh,Indonesia,gmail.com,39,Behind Closed Doors,52.22,4,Thriller
7422,2025-09-26,2025,September,9,Friday,Q3,5,112.5,1464,Ariel Sanders,Female,New Johnfurt,Saint Lucia,hotmail.com,27,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,22.5,3,Default
7423,2024-08-16,2024,August,8,Friday,Q3,3,110.67,845,Sarah Nelson,Female,North Darrylfurt,Macao,gmail.com,34,The Bear and the Piano,36.89,1,Childrens
7424,2024-12-08,2024,December,12,Sunday,Q4,3,75.81,984,Melissa Snyder,Female,New Deannashire,Saint Kitts and Nevis,gmail.com,24,Chase Me (Paris Nights #2),25.27,5,Romance
7425,2025-06-09,2025,June,6,Monday,Q2,1,20.66,462,Aaron Turner,Male,North Jacob,French Southern Territories,hotmail.com,12,Shakespeare's Sonnets,20.66,4,Poetry
7426,2024-12-27,2024,December,12,Friday,Q4,4,140.08,141,Lori Copeland,Female,Lake Michaelland,Holy See (Vatican City State),gmail.com,15,Rip it Up and Start Again,35.02,5,Music
7427,2025-06-30,2025,June,6,Monday,Q2,2,45.0,271,Michael Mckee,Male,Garzaborough,Turkmenistan,yahoo.com,27,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,22.5,3,Default
7428,2024-10-22,2024,October,10,Tuesday,Q4,4,209.16,692,Melanie Mckinney,Female,Lake Katieberg,Panama,hotmail.com,14,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),52.29,5,Sequential Art
7429,2025-04-10,2025,April,4,Thursday,Q2,1,30.52,1433,Karen Thomas,Female,Christopherland,Romania,gmail.com,23,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,3,Food and Drink
7430,2024-01-04,2024,January,1,Thursday,Q1,2,88.36,807,Alicia Young,Female,North Ashleyville,Dominican Republic,yahoo.com,49,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",44.18,4,Nonfiction
7431,2024-10-05,2024,October,10,Saturday,Q4,4,191.28,313,Aaron Young,Male,East Elizabeth,Aruba,gmail.com,4,Sharp Objects,47.82,4,Mystery
7432,2024-11-18,2024,November,11,Monday,Q4,2,45.2,717,Theresa Robinson,Female,Lawsonfort,Jersey,gmail.com,9,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,22.6,4,Default
7433,2023-10-21,2023,October,10,Saturday,Q4,4,127.08,1604,Michael Phillips,Male,West Maryview,Iceland,hotmail.com,46,When We Collided,31.77,1,Contemporary
7434,2025-12-03,2025,December,12,Wednesday,Q4,4,70.64,56,Rachel Sanchez,Female,Micheleberg,Bulgaria,gmail.com,31,The Four Agreements: A Practical Guide to Personal Freedom,17.66,5,Spirituality
7435,2026-06-11,2026,June,6,Thursday,Q2,5,261.1,1304,Jose Mitchell,Male,South Maria,Sierra Leone,hotmail.com,39,Behind Closed Doors,52.22,4,Thriller
7436,2024-12-06,2024,December,12,Friday,Q4,3,112.77,928,Kyle Thomas,Male,Timothyberg,Taiwan,yahoo.com,18,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,1,Science Fiction
7437,2026-08-02,2026,August,8,Sunday,Q3,5,119.1,337,Stacy Harper,Female,North Roger,Serbia,yahoo.com,33,The Elephant Tree,23.82,5,Thriller
7438,2025-07-05,2025,July,7,Saturday,Q3,3,52.98,998,John Dawson,Male,Ashleyshire,Korea,gmail.com,31,The Four Agreements: A Practical Guide to Personal Freedom,17.66,5,Spirituality
7439,2026-03-08,2026,March,3,Sunday,Q1,3,143.46,107,Katherine Nolan,Female,South Jonathantown,Samoa,yahoo.com,4,Sharp Objects,47.82,4,Mystery
7440,2023-10-02,2023,October,10,Monday,Q4,4,180.28,816,Latoya Mckay,Female,Nicholasside,Lao People's Democratic Republic,yahoo.com,45,Without Borders (Wanderlove #1),45.07,2,New Adult
7441,2023-12-01,2023,December,12,Friday,Q4,1,37.32,1341,Krystal Rodriguez,Female,West Anthonyland,Uruguay,yahoo.com,22,How Music Works,37.32,2,Music
7442,2025-06-15,2025,June,6,Sunday,Q2,5,251.35,867,Jacob Mercado,Male,Port Michaelmouth,Hungary,yahoo.com,47,"We Love You, Charlie Freeman",50.27,5,Fiction
7443,2024-08-11,2024,August,8,Sunday,Q3,2,50.54,1826,Carla Hancock,Female,Jessicachester,Somalia,yahoo.com,24,Chase Me (Paris Nights #2),25.27,5,Romance
7444,2024-04-21,2024,April,4,Sunday,Q2,1,18.02,544,Joel White,Male,Alimouth,Antarctica (the territory South of 60 deg S),yahoo.com,37,Maude (1883-1993):She Grew Up with the country,18.02,2,Default
7445,2025-04-10,2025,April,4,Thursday,Q2,4,149.28,1874,Tonya Reed,Female,West Lisa,Lebanon,hotmail.com,22,How Music Works,37.32,2,Music
7446,2023-11-11,2023,November,11,Saturday,Q4,2,100.54,1697,Joshua Simpson,Male,West Kimberlyberg,Indonesia,yahoo.com,47,"We Love You, Charlie Freeman",50.27,5,Fiction
7447,2025-02-04,2025,February,2,Tuesday,Q1,5,260.75,1422,Nicole Hendrix,Female,East Gloria,North Macedonia,yahoo.com,10,The Black Maria,52.15,1,Poetry
7448,2026-03-16,2026,March,3,Monday,Q1,1,26.41,1688,Adam Lopez,Male,Bradleyland,Ukraine,hotmail.com,42,Reasons to Stay Alive,26.41,2,Nonfiction
7449,2026-04-12,2026,April,4,Sunday,Q2,2,74.64,1000,Lisa Mccarty,Female,Brittneytown,Christmas Island,yahoo.com,22,How Music Works,37.32,2,Music
7450,2026-07-03,2026,July,7,Friday,Q3,2,66.58,1398,Angela Richmond,Female,South Travisport,Eritrea,gmail.com,36,Penny Maybe,33.29,3,Default
7451,2025-02-26,2025,February,2,Wednesday,Q1,4,149.28,83,Evelyn Martinez,Female,Manuelland,Greece,yahoo.com,22,How Music Works,37.32,2,Music
7452,2024-03-15,2024,March,3,Friday,Q1,3,67.5,812,Lisa Davis,Female,New Brandishire,Fiji,yahoo.com,27,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,22.5,3,Default
7453,2026-05-04,2026,May,5,Monday,Q2,2,104.3,1115,Sharon Lane,Female,West Micheleton,Cameroon,yahoo.com,10,The Black Maria,52.15,1,Poetry
7454,2026-05-28,2026,May,5,Thursday,Q2,3,156.45,984,Melissa Snyder,Female,New Deannashire,Saint Kitts and Nevis,gmail.com,10,The Black Maria,52.15,1,Poetry
7455,2026-01-04,2026,January,1,Sunday,Q1,4,218.56,1594,Scott Hayden,Male,Port Donnaborough,Pakistan,yahoo.com,26,Birdsong: A Story in Pictures,54.64,3,Childrens
7456,2024-07-04,2024,July,7,Thursday,Q3,5,239.1,1277,Terrance Caldwell,Male,Derrickfort,Vietnam,gmail.com,4,Sharp Objects,47.82,4,Mystery
7457,2023-10-10,2023,October,10,Tuesday,Q4,4,147.56,230,Melanie Mosley,Female,Christophermouth,Belarus,gmail.com,34,The Bear and the Piano,36.89,1,Childrens
7458,2026-08-04,2026,August,8,Tuesday,Q3,1,18.02,568,Laura Morris,Female,Brownland,Falkland Islands (Malvinas),yahoo.com,37,Maude (1883-1993):She Grew Up with the country,18.02,2,Default
7459,2023-12-24,2023,December,12,Sunday,Q4,5,238.05,1317,Peter Moss,Male,Port Mark,Mali,yahoo.com,43,Private Paris (Private #10),47.61,5,Fiction
7460,2023-10-10,2023,October,10,Tuesday,Q4,1,53.13,475,Travis Moyer,Male,North Lauraberg,Cape Verde,yahoo.com,28,Aladdin and His Wonderful Lamp,53.13,3,Default
7461,2025-12-05,2025,December,12,Friday,Q4,3,105.06,859,James Gonzalez,Male,Cruzberg,Togo,hotmail.com,15,Rip it Up and Start Again,35.02,5,Music
7462,2024-02-10,2024,February,2,Saturday,Q1,2,95.22,1138,Leah Ramirez,Female,East Randall,Belarus,gmail.com,43,Private Paris (Private #10),47.61,5,Fiction
7463,2024-06-04,2024,June,6,Tuesday,Q2,3,155.31,1498,Charles Thornton,Male,Melissashire,Tonga,gmail.com,1,A Light in the Attic,51.77,3,Poetry
7464,2024-05-21,2024,May,5,Tuesday,Q2,5,238.05,1542,Sarah Hamilton,Female,Trujilloville,China,gmail.com,43,Private Paris (Private #10),47.61,5,Fiction
7465,2024-10-07,2024,October,10,Monday,Q4,1,18.78,1270,Kyle Stevens,Male,Lake Robert,United States Minor Outlying Islands,hotmail.com,50,Unicorn Tracks,18.78,3,Fantasy
7466,2026-03-13,2026,March,3,Friday,Q1,4,124.2,1524,Mary Collins,Female,Donnahaven,Kuwait,yahoo.com,32,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,31.05,3,Nonfiction
7467,2025-02-05,2025,February,2,Wednesday,Q1,5,168.15,1850,Barry Hicks,Male,East Michaelfort,Colombia,yahoo.com,40,You can't bury them all: Poems,33.63,2,Poetry
7468,2026-01-21,2026,January,1,Wednesday,Q1,4,216.92,1580,Richard Macdonald,Male,Jonathanchester,Haiti,gmail.com,5,Sapiens: A Brief History of Humankind,54.23,5,History
7469,2025-05-24,2025,May,5,Saturday,Q2,3,161.22,1891,Elizabeth Williams,Female,Taylorshire,Bangladesh,hotmail.com,2,Tipping the Velvet,53.74,1,Historical Fiction
7470,2025-05-29,2025,May,5,Thursday,Q2,5,261.1,1896,Theodore Castillo,Male,Smithfort,Cambodia,yahoo.com,39,Behind Closed Doors,52.22,4,Thriller
7471,2024-05-03,2024,May,5,Friday,Q2,2,109.28,1904,Tara Taylor,Female,Port Jamestown,Japan,gmail.com,26,Birdsong: A Story in Pictures,54.64,3,Childrens
7472,2024-09-11,2024,September,9,Wednesday,Q3,3,135.51,1259,Charles Taylor,Male,Lake Jocelynton,Thailand,gmail.com,20,It's Only the Himalayas,45.17,2,Travel
7473,2025-05-14,2025,May,5,Wednesday,Q2,1,54.64,171,Chris Horton,Male,South Kent,Indonesia,gmail.com,26,Birdsong: A Story in Pictures,54.64,3,Childrens
7474,2025-12-17,2025,December,12,Wednesday,Q4,2,88.36,114,Chelsea Gill,Female,New Marc,Finland,hotmail.com,30,Wall and Piece,44.18,4,Art
7475,2026-05-04,2026,May,5,Monday,Q2,4,101.08,684,Jake Jackson,Male,Lake Christine,Cocos (Keeling) Islands,hotmail.com,24,Chase Me (Paris Nights #2),25.27,5,Romance
7476,2025-09-23,2025,September,9,Tuesday,Q3,3,110.67,1364,Patrick Pittman,Male,East Julieport,Northern Mariana Islands,gmail.com,34,The Bear and the Piano,36.89,1,Childrens
7477,2024-04-30,2024,April,4,Tuesday,Q2,4,208.88,1050,Joshua Gardner,Male,Craigville,Macao,gmail.com,39,Behind Closed Doors,52.22,4,Thriller
7478,2025-08-01,2025,August,8,Friday,Q3,5,115.55,1942,Lori Jones,Female,Charlesstad,Chile,hotmail.com,44,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,23.11,5,Nonfiction
7479,2025-03-18,2025,March,3,Tuesday,Q1,3,71.46,1310,Michael White,Male,Meltonstad,United Arab Emirates,gmail.com,33,The Elephant Tree,23.82,5,Thriller
7480,2024-03-05,2024,March,3,Tuesday,Q1,1,47.82,1758,Samantha Williams,Female,Robertsborough,Swaziland,gmail.com,4,Sharp Objects,47.82,4,Mystery
7481,2023-12-28,2023,December,12,Thursday,Q4,4,214.96,762,Katherine Clarke,Female,Clarkmouth,Guinea,hotmail.com,2,Tipping the Velvet,53.74,1,Historical Fiction
